Name,Designer,ID,URL,Free,Photo
Snow Drop Cardigan,Along avec Anna,1238172,https://www.ravelry.com/patterns/library/snow-drop-cardigan,False,https://images4-a.ravelrycache.com/uploads/alongavecanna/851347169/ACS_1447_medium2.jpg
Fluke Cardigan,Hiromi Nagasawa,1238240,https://www.ravelry.com/patterns/library/fluke-cardigan,False,https://images4-a.ravelrycache.com/uploads/pucco/852511918/FFBE9642-C324-494F-98F5-F5A51EE7CC7F_medium2.jpg
The Getaway,Alicia Plummer,1239307,https://www.ravelry.com/patterns/library/the-getaway,False,https://images4-a.ravelrycache.com/uploads/AliciaPlum/853240283/IMG_2874_medium2.jpg
Vertikal,Emilia Jensen,1239748,https://www.ravelry.com/patterns/library/vertikal,False,https://images4-a.ravelrycache.com/uploads/EmiliaJensen/852991170/YES_medium2.jpg
Lemon CLAiRE,ANKESTRiCK,1243163,https://www.ravelry.com/patterns/library/lemon-claire,False,https://images4-a.ravelrycache.com/uploads/fallmasche/855972945/IMG_0524_medium2.jpeg
Helix Cardigan (Worsted),MarGueNée,1243557,https://www.ravelry.com/patterns/library/helix-cardigan-worsted,False,https://images4-a.ravelrycache.com/uploads/MarGueNee/856333301/Image_diOS__2__medium2.jpg
Betha,Marie Wallin,1245637,https://www.ravelry.com/patterns/library/betha-2,False,https://images4-g.ravelrycache.com/uploads/mariewallin/857889478/Betha_small_5_medium2.jpg
Iza Cardigan,Aleksandra Sołowianiuk,1247681,https://www.ravelry.com/patterns/library/iza-cardigan,False,https://images4-a.ravelrycache.com/uploads/Vert-and-Rose/851416399/20220416_132043_medium2.jpg
Haven Cardigan,Olann Handmade,1249882,https://www.ravelry.com/patterns/library/haven-cardigan-4,False,https://images4-a.ravelrycache.com/uploads/OlannHandmade/860764751/gareau-20210721-olann-0651_medium2.jpg
Dover Cardigan,MJ Wilms,1250035,https://www.ravelry.com/patterns/library/dover-cardigan,False,https://images4-a.ravelrycache.com/uploads/mjwilms/848868491/IMG_2882_medium2.jpeg
Boronia Cardigan,Ambah O'Brien,1259321,https://www.ravelry.com/patterns/library/boronia-cardigan,False,https://images4-a.ravelrycache.com/uploads/ambahobrien/867813432/Boronia_Cardigan_medium2.jpg
Wheat Cardigan,Claudia Quintanilla - EweKnit Toronto,1260272,https://www.ravelry.com/patterns/library/wheat-cardigan,False,https://images4-a.ravelrycache.com/uploads/EweKnitToronto/886051997/Wheat_Cardigan_7411_medium2.jpeg
Edgar Cardigan,Johanna Gehrisch,1263903,https://www.ravelry.com/patterns/library/edgar-cardigan,False,https://images4-a.ravelrycache.com/uploads/kolibribyjohanna/870912977/IMG_1180_medium2.jpg
The night Cardigan,Pope Vergara,1266389,https://www.ravelry.com/patterns/library/the-night-cardigan,False,https://images4-a.ravelrycache.com/uploads/Popevergara/874147119/DSCF7575_medium2.jpg
236-5 Northern Mermaid Cardigan,DROPS design,1266703,https://www.ravelry.com/patterns/library/236-5-northern-mermaid-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/872930595/5-2_medium2.jpg
Alder Cardigan,Ksenia Naidyon,1269282,https://www.ravelry.com/patterns/library/alder-cardigan,False,https://images4-a.ravelrycache.com/uploads/lifeiscozy/874630129/Cardigan-10_medium2.jpg
Saari,Jenna K.,1269452,https://www.ravelry.com/patterns/library/saari,False,https://images4-a.ravelrycache.com/uploads/Ihtiriekkoknits/874413445/saari1_medium2.jpg
Prim,Maja Karlsson,1272329,https://www.ravelry.com/patterns/library/prim-6,False,https://images4-a.ravelrycache.com/uploads/MajasManufaktur/876591920/F21ED569-E570-4437-91A8-C43D4989E6EA_medium2.tiff
Velveteen Rose,Nadia Crétin-Léchenne,1274913,https://www.ravelry.com/patterns/library/velveteen-rose,False,https://images4-a.ravelrycache.com/uploads/NadiaCL/878138158/VR01_medium2.jpg
Bookkeeper Cardigan,Taylor E Owen,1280618,https://www.ravelry.com/patterns/library/bookkeeper-cardigan,False,https://images4-a.ravelrycache.com/uploads/tayloreowen/874192019/IMG_0188_medium2.jpg
Bino Jakke,Sandnes Design,1282329,https://www.ravelry.com/patterns/library/bino-jakke,False,https://images4-a.ravelrycache.com/uploads/mfrengen/883219252/02DB2A24-491B-4103-8193-B4146A8EBCB8_medium2.jpeg
Novaa Cardigan,Taiga Hilliard,1286144,https://www.ravelry.com/patterns/library/novaa-cardigan,False,https://images4-a.ravelrycache.com/uploads/cashmerejunkie/885782392/IMG_1522_medium2.jpg
Merrans Cardigan,Hazel Laurenson,1294085,https://www.ravelry.com/patterns/library/merrans-cardigan,False,https://images4-a.ravelrycache.com/uploads/ellagordondesigns/891388314/728A0294_medium2.jpg
Color Block Baby Cardigan,Joan Horton,1296518,https://www.ravelry.com/patterns/library/color-block-baby-cardigan,True,https://images4-a.ravelrycache.com/uploads/CascadeYarns/893257653/W758_DSC_7364_CN_medium2.jpg
Fluffiest Set,Hannah Graham,1299668,https://www.ravelry.com/patterns/library/fluffiest-set,False,https://images4-a.ravelrycache.com/uploads/hannahgknits/897955947/IMG_5269_jpg_medium2.JPG
2302-03 Oxford Cardigan,Sandnes Design,1305588,https://www.ravelry.com/patterns/library/2302-03-oxford-cardigan,False,https://images4-a.ravelrycache.com/uploads/mfrengen/902193761/763F13F5-D1F1-4DDF-B851-87286A646E47_medium2.jpeg
2302-06 Brook Cardigan,Sandnes Design,1306595,https://www.ravelry.com/patterns/library/2302-06-brook-cardigan,False,https://images4-a.ravelrycache.com/uploads/mfrengen/902866146/4F70DF4B-16FC-4CD9-95E4-3C3EFB50EC21_medium2.jpeg
Rough Edges Cardigan,Anne Hanson,1309700,https://www.ravelry.com/patterns/library/rough-edges-cardigan,False,https://images4-a.ravelrycache.com/uploads/knitspot/905337865/2023_RoughEdges_0547_web_medium2.jpg
Minibirdsong,Maschenwunder Manja Vogelsang,1317877,https://www.ravelry.com/patterns/library/minibirdsong,False,https://images4-a.ravelrycache.com/uploads/maschenwunder/911710088/20230306_130329-01_medium2.jpeg
Wrapid,Margaux Hufnagel,1320207,https://www.ravelry.com/patterns/library/wrapid,True,https://images4-a.ravelrycache.com/uploads/TealVillian/913260557/wrapidALT_medium2.jpg
Ahmic Cardigan,Tara-Lynn Morrison,1320469,https://www.ravelry.com/patterns/library/ahmic-cardigan,False,https://images4-a.ravelrycache.com/uploads/goodnightdayknits/1030256103/DSC05789_medium2.jpg
Gaon Cardigan,Soomin Ahn,1325391,https://www.ravelry.com/patterns/library/gaon-cardigan,False,https://images4-a.ravelrycache.com/uploads/Dalbodreh/917215076/IMG_2063_medium2.JPG
Mella Cardigan,Christina Körber-Reith,1327281,https://www.ravelry.com/patterns/library/mella-cardigan,False,https://images4-a.ravelrycache.com/uploads/strickauszeit/918494754/Foto_2_IMG_E8958_medium2.JPG
Ponny cardigan,Anne B Hanssen,1327581,https://www.ravelry.com/patterns/library/ponny-cardigan,False,https://images4-a.ravelrycache.com/uploads/asmaloy/918869088/IMG_5718_medium2.jpg
Lastlong Cardigan,Ailbíona McLochlainn,1328562,https://www.ravelry.com/patterns/library/lastlong-cardigan,False,https://images4-a.ravelrycache.com/uploads/ailbiona/942176508/LastLong_Kate5_medium2.jpg
Easy Vest,Minimi Knit Design,1330428,https://www.ravelry.com/patterns/library/easy-vest-7,False,https://images4-a.ravelrycache.com/uploads/minimi/921097499/IMG_5601sq.website2_medium2.JPG
Cobogó,Paula Pereira,1331662,https://www.ravelry.com/patterns/library/cobogo,False,https://images4-a.ravelrycache.com/uploads/PaulaPereira/922009882/Laine_PaulaPereira_Cobogo-2_medium2.jpeg
Majsans mohair cardigan,Eva Byström,1337681,https://www.ravelry.com/patterns/library/majsans-mohair-cardigan,False,https://images4-a.ravelrycache.com/uploads/EvaBys/1078720468/IMG_3898_medium2.jpeg
Roux's Fisherman Sweater,Caroline Bathory,1339092,https://www.ravelry.com/patterns/library/rouxs-fisherman-sweater,False,https://images4-a.ravelrycache.com/uploads/yeahyeahyarn/927643313/IMG_1273_medium2.JPG
Sammensat 8_5,elsebeth judith,1346754,https://www.ravelry.com/patterns/library/sammensat-85,False,https://images4-a.ravelrycache.com/uploads/elsebethj/932922792/40896146-820B-45F3-A04C-1E6F95FFA45D_medium2.jpeg
Lanty,Marie Wallin,1348916,https://www.ravelry.com/patterns/library/lanty,False,https://images4-a.ravelrycache.com/uploads/mariewallin/935070430/LANTRY_2412_medium2.jpg
Dusk Cardigan,Lotta H Löthgren,1350280,https://www.ravelry.com/patterns/library/dusk-cardigan,False,https://images4-a.ravelrycache.com/uploads/elkmarketyarn/934815313/s-8299_medium2.jpg
Look at Me Leo top,Disco Stitch,1350957,https://www.ravelry.com/patterns/library/look-at-me-leo-top,False,https://images4-a.ravelrycache.com/uploads/Discostitch/936583200/Photo_Jul_04_2023__8_43_50_AM_lighter_medium2.jpg
Noi child cardigan,Anne B Hanssen,1351298,https://www.ravelry.com/patterns/library/noi-child-cardigan,False,https://images4-a.ravelrycache.com/uploads/bmwhurrey/936766045/inbound2343195264415453397_medium2.jpg
Ralph Cardigan,Moreca knit,1354803,https://www.ravelry.com/patterns/library/ralph-cardigan,False,https://images4-a.ravelrycache.com/uploads/Morecaknit/939245464/IMG_7175_medium2.jpg
Cardigan Dolly,Mochiknits,1355172,https://www.ravelry.com/patterns/library/cardigan-dolly,False,https://images4-a.ravelrycache.com/uploads/Mochi-knits/939622395/D5C0DFBE-D45C-4ABA-BECF-A51E80FE55C9_medium2.JPG
Greyer Cardigan,Hanna Maciejewska,1356032,https://www.ravelry.com/patterns/library/greyer-cardigan,False,https://images4-a.ravelrycache.com/uploads/hada131/940085294/IMG_1330_medium2.JPG
Angel Cardigan CY1074,Cygnet Yarns Ltd,1356680,https://www.ravelry.com/patterns/library/angel-cardigan-cy1074,True,https://images4-a.ravelrycache.com/uploads/maering/940513483/angel_top_baby_medium2.jpg
Archetype,Emily Greene,1356952,https://www.ravelry.com/patterns/library/archetype-2,False,https://images4-a.ravelrycache.com/uploads/emilygreeneknits/939499214/DSCF2032_medium2.jpg
Basic B Cardigan,Beckie Kloczko,1359813,https://www.ravelry.com/patterns/library/basic-b-cardigan,False,https://images4-a.ravelrycache.com/uploads/beckieklo/942669644/IMG_5186_jpg_2_medium2.JPG
Himalayas,Lisa Richardson,1359914,https://www.ravelry.com/patterns/library/himalayas-2,False,https://images4-a.ravelrycache.com/uploads/LindaKnitter/941679568/Himalayas_Sweater_7_medium2.jpg
Reed,Martin Storey,1359963,https://www.ravelry.com/patterns/library/reed-7,False,https://images4-a.ravelrycache.com/uploads/LindaKnitter/942607448/Reed_Stripe_4_medium2.jpg
Francesca,Vanessa Ewing,1360241,https://www.ravelry.com/patterns/library/francesca-15,False,https://images4-a.ravelrycache.com/uploads/vanessaewing/942796695/francesca_4__2__medium2.jpg
Watercolors children cardigan,Jekaterina Dmitrijeva,1360547,https://www.ravelry.com/patterns/library/watercolors-children-cardigan,False,https://images4-a.ravelrycache.com/uploads/JekdmiDesigns/943068254/upload_medium2
243-7 Avalanche Cardigan,DROPS design,1360798,https://www.ravelry.com/patterns/library/243-7-avalanche-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/943283281/7-2_medium2.jpg
Deira Cardigan,Irina Anikeeva,1361089,https://www.ravelry.com/patterns/library/deira-cardigan,False,https://images4-a.ravelrycache.com/uploads/hibis411/943480585/25_copy_2_medium2.jpg
Plummery Cardigan,Sandy Sessler,1362649,https://www.ravelry.com/patterns/library/plummery-cardigan,True,https://images4-a.ravelrycache.com/uploads/Nursesandy77/944277042/IMG_3711_medium2.jpeg
Serena Cardigan,BlueSquirrel Yoom,1369678,https://www.ravelry.com/patterns/library/serena-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/BlueSquirrelYoom/949042740/IMG_1383_medium2.jpeg
Ambleteuse,MarGueNée,1369839,https://www.ravelry.com/patterns/library/ambleteuse,False,https://images4-a.ravelrycache.com/uploads/MarGueNee/949031829/IMG_7747_medium2.JPG
Nîmes Denim Look Cardigan - P241,OGE Knitwear Designs,1369846,https://www.ravelry.com/patterns/library/nimes-denim-look-cardigan---p241,False,https://images4-a.ravelrycache.com/uploads/oge-designs/1055500200/p241_medium2.jpg
Pearly in Pink Cardigan,Inke Swyzen,7287557,https://www.ravelry.com/patterns/library/pearly-in-pink-cardigan,False,https://images4-a.ravelrycache.com/uploads/MonstersInke/954135515/E13B37FD-D0CB-4D17-A922-79DE9DDC678A_medium2.JPEG
Idle Hands,Winter's Weather Knits,7287830,https://www.ravelry.com/patterns/library/idle-hands-2,False,https://images4-a.ravelrycache.com/uploads/jxypoh/953754375/upload_medium2
Veronica Cardigan,Wenche Roald,7292222,https://www.ravelry.com/patterns/library/veronica-cardigan,False,https://images4-a.ravelrycache.com/uploads/knitnetty/956837726/20231003_120805070_iOS_medium2.jpg
Staple Cardigan,SweaterFreak,7293574,https://www.ravelry.com/patterns/library/staple-cardigan,False,https://images4-a.ravelrycache.com/uploads/SweaterFreak/958170938/IMG_E6482_medium2.jpg
Akina Cardigan,Asita Krebs,7295857,https://www.ravelry.com/patterns/library/akina-cardigan,False,https://images4-a.ravelrycache.com/uploads/Sidi/959482662/AC3_medium2.jpg
Pandou,Melanie Berg,7296542,https://www.ravelry.com/patterns/library/pandou,False,https://images4-a.ravelrycache.com/uploads/Mairlynd/959860453/IMG_9996_medium2.JPG
Dried Roses Cardigan,Elenor Mortensen,7296810,https://www.ravelry.com/patterns/library/dried-roses-cardigan,False,https://images4-a.ravelrycache.com/uploads/ElenorMortensen/955046429/IMG_20231019_205923_medium2.jpg
Spicula Cardigan,Victoria Chaplina,7298830,https://www.ravelry.com/patterns/library/spicula-cardigan,False,https://images4-a.ravelrycache.com/uploads/Mycharmingwool/960960400/44601EB7-9CA6-4EBF-B5FD-3CB916F93D90_medium2.jpeg
Alma cardigan,Esti Juango,7300645,https://www.ravelry.com/patterns/library/alma-cardigan-3,False,https://images4-a.ravelrycache.com/uploads/Ileradebu/941233776/PXL_20230820_183343411.PORTRAIT-01_medium2.jpeg
Children's Popcorn Cardigan,Studio Misha and Puff,7300935,https://www.ravelry.com/patterns/library/childrens-popcorn-cardigan,False,https://images4-a.ravelrycache.com/uploads/mishaandpuff/962763638/IMG_7071_2_medium2.jpg
Graze,Lisa Richardson,7313317,https://www.ravelry.com/patterns/library/graze-2,False,https://images4-a.ravelrycache.com/uploads/LindaKnitter/972689584/Graze_1_medium2.jpg
Isle Valen,Jennifer Beale,7315770,https://www.ravelry.com/patterns/library/isle-valen,False,https://images4-a.ravelrycache.com/uploads/knitjbeale/975832290/back_medium2.png
Louise hentesett / Louise coming home set,HavrebarnaAS,7316972,https://www.ravelry.com/patterns/library/louise-hentesett---louise-coming-home-set,False,https://images4-a.ravelrycache.com/uploads/HavrebarnaAS/1044255240/IMG_1525_1eb04cae-95b5-470e-b43a-3980e68a9c07__stort_medium2.jpg
Mirabelle Cardigan,Indigo Knits,7318400,https://www.ravelry.com/patterns/library/mirabelle-cardigan,False,https://images4-a.ravelrycache.com/uploads/Kimknitsthings/977680991/IMG_1695_medium2.jpeg
Jinshi (Cardi),MarGueNée,7321385,https://www.ravelry.com/patterns/library/jinshi-cardi,False,https://images4-a.ravelrycache.com/uploads/MarGueNee/980043633/IMG_8827_medium2.JPG
Ibisco,Candy Key,7327460,https://www.ravelry.com/patterns/library/ibisco-4,False,https://images4-a.ravelrycache.com/uploads/ExpressionFiber/983718040/1-9_medium2.jpg
Attersee,Sylvia Heidinger,7327646,https://www.ravelry.com/patterns/library/attersee-5,False,https://images4-a.ravelrycache.com/uploads/SimplyCrochetMag/984727039/TKN_200_Sylvia_201023ss5513_medium2.jpg
Ikigai,Danila Diano,7328874,https://www.ravelry.com/patterns/library/ikigai-2,False,https://images4-a.ravelrycache.com/uploads/Danilaknits/985803433/IMG_6185_medium2.jpeg
Sandra Sue,Taiga Hilliard,7330517,https://www.ravelry.com/patterns/library/sandra-sue,False,https://images4-a.ravelrycache.com/uploads/cashmerejunkie/982473681/iouwrioueiow_medium2.jpeg
Miss Maryam,Taiga Hilliard,7330518,https://www.ravelry.com/patterns/library/miss-maryam,False,https://images4-a.ravelrycache.com/uploads/cashmerejunkie/982476097/IMG_9504_medium2.jpg
Luumi Cardigan,rosa p.,7331122,https://www.ravelry.com/patterns/library/luumi-cardigan,False,https://images4-a.ravelrycache.com/uploads/rosape/1088448272/9DB81EFD-64D3-4EF9-AB56-61EBCB6D3C27_VSCO_medium2.jpeg
Baby Cardigan with Fancy Borders,Yelena Chen,7335306,https://www.ravelry.com/patterns/library/baby-cardigan-with-fancy-borders,False,https://images4-a.ravelrycache.com/uploads/handknitsbyelena/990569818/Baby_Cardigan_with_Fancy_Borders_Very_nice_medium2.jpg
Enid,Nadia Crétin-Léchenne,7339509,https://www.ravelry.com/patterns/library/enid-8,False,https://images4-a.ravelrycache.com/uploads/NadiaCL/992958323/E1_medium2.JPG
Burra,yu co,7339525,https://www.ravelry.com/patterns/library/burra-2,False,https://images4-a.ravelrycache.com/uploads/amirisu/993470449/0904_amirisu_0210_medium2.jpg
Ocean Breeze Cardigan,Vanessa Coscarelli Black,7342642,https://www.ravelry.com/patterns/library/ocean-breeze-cardigan,False,https://images4-a.ravelrycache.com/uploads/VanessaKnits615/995811958/IMG_2480_Large_medium2.jpeg
Katy Lin,Kate Oates,7344111,https://www.ravelry.com/patterns/library/katy-lin,False,https://images4-a.ravelrycache.com/uploads/tottopper/997063277/IMG_2624_medium2.JPG
Sunshine lollipop,Nathalie Bergeron,7344627,https://www.ravelry.com/patterns/library/sunshine-lollipop,False,https://images4-a.ravelrycache.com/uploads/nathaliebergeron/997287684/sunshine_lollipops_101_medium2.JPG
Svartkonst,Maja Karlsson,7346122,https://www.ravelry.com/patterns/library/svartkonst,False,https://images4-a.ravelrycache.com/uploads/MajasManufaktur/998372463/IMG_2138_medium2.jpeg
Gather Sleeve Cardi,Purl Foundry,7347023,https://www.ravelry.com/patterns/library/gather-sleeve-cardi,False,https://images4-a.ravelrycache.com/uploads/PurlFoundry/1046354515/Gather_Sleeve_Cardi_in_tan_3_medium2.JPG
Chore Jacket,Mary Lou Egan,7347225,https://www.ravelry.com/patterns/library/chore-jacket,False,https://images4-a.ravelrycache.com/uploads/katyarns/997068629/FFK24-Chore-Jacket-1200px_medium2.jpg
Piano Black,Sanni Pauliina,7347943,https://www.ravelry.com/patterns/library/piano-black,False,https://images4-a.ravelrycache.com/uploads/Sanni00/999771542/IMG_6220_medium2.jpg
Gray Line Cardigan,Turquoise Toque Designs,7348741,https://www.ravelry.com/patterns/library/gray-line-cardigan,False,https://images4-a.ravelrycache.com/uploads/TurquoiseToque/1000360380/upload_medium2
Valhalla Cardigan,Johanna Schütz,7350332,https://www.ravelry.com/patterns/library/valhalla-cardigan,False,https://images4-a.ravelrycache.com/uploads/YarnMeUpDesign/992644469/DSC09198_medium2.jpg
Drosera cardigan,Pauline Walter,7351507,https://www.ravelry.com/patterns/library/drosera-cardigan,False,https://images4-a.ravelrycache.com/uploads/BluLichen/996716454/DSC_0647_medium2.jpg
Nagisa,Tokuko Ochiai,7353742,https://www.ravelry.com/patterns/library/nagisa-4,False,https://images4-a.ravelrycache.com/uploads/amirisu/1005069216/_A8A6596_medium2.jpg
Corbett,Louisa Harding,7359549,https://www.ravelry.com/patterns/library/corbett,False,https://images4-a.ravelrycache.com/uploads/knittingfever-ish/1008539276/LHP46-02_Pouffe_Corbett_0005_medium2.jpg
Silver Spring Cardigan,Amanda Lee,7359746,https://www.ravelry.com/patterns/library/silver-spring-cardigan,False,https://images4-a.ravelrycache.com/uploads/lovelybylee/996767907/IMG_6557_medium2.JPG
Evina Cardigan Baby,Heidi Pettersen,7360385,https://www.ravelry.com/patterns/library/evina-cardigan-baby,False,https://images4-a.ravelrycache.com/uploads/heidipe/1009120059/EvinaCardiganBaby1_medium2.jpg
Infinitesimal,Zara Lily Purl Design,7362094,https://www.ravelry.com/patterns/library/infinitesimal,False,https://images4-a.ravelrycache.com/uploads/ExpressionFiber/1008210999/0-10_medium2.jpg
Miyaar Cardigan,rosa p.,7363884,https://www.ravelry.com/patterns/library/miyaar-cardigan,False,https://images4-a.ravelrycache.com/uploads/rosape/1010878519/878E8205-74D6-4CC2-B7FD-3696CF82F6BC_VSCO_medium2.jpg
Tweedydum,Petra Machová Kouřilová,7366130,https://www.ravelry.com/patterns/library/tweedydum,False,https://images4-a.ravelrycache.com/uploads/petiii/1012713723/IMG_8966_medium2.JPG
RESTVEST mini,Josefien Gielis,7367196,https://www.ravelry.com/patterns/library/restvest-mini,False,https://images4-a.ravelrycache.com/uploads/atelierjosefien/1013853203/DSC_1175_VSCO_05dc247d-361c-4202-ba79-1d100786542a_medium2.jpg
Twice as Nice Cardigan,Barb Stupp,7367613,https://www.ravelry.com/patterns/library/twice-as-nice-cardigan-2,False,https://images4-a.ravelrycache.com/uploads/pputs/1014243340/card_medium2.jpeg
Fairbloom Cardigan,Katerina C. Rieckel,7368183,https://www.ravelry.com/patterns/library/fairbloom-cardigan,False,https://images4-a.ravelrycache.com/uploads/WildernestKnits/1014733757/DSC_0557-3_medium2.jpg
CABANE Cardigan,Charlotte Sometime,7368604,https://www.ravelry.com/patterns/library/cabane-cardigan,False,https://images4-a.ravelrycache.com/uploads/chsometime/1015138186/IMG_20240418_155022_medium2.jpg
Green Tea Cardigan,Dear Knits,7370814,https://www.ravelry.com/patterns/library/green-tea-cardigan,False,https://images4-a.ravelrycache.com/uploads/dearknitsraverly/1014194298/IMG_2599_medium2.jpg
The Everknit,Marina Storm,7371462,https://www.ravelry.com/patterns/library/the-everknit,False,https://images4-a.ravelrycache.com/uploads/StormKnittingArt/1017376496/PH_0028_medium2.jpg
MAKLIK cardigan,Josefien Gielis,7371694,https://www.ravelry.com/patterns/library/maklik-cardigan,False,https://images4-a.ravelrycache.com/uploads/atelierjosefien/1017380839/DSC_1194_VSCO_medium2.JPG
94 / Striped sweater,Florence Merlin,7373192,https://www.ravelry.com/patterns/library/94---striped-sweater,False,https://images4-a.ravelrycache.com/uploads/FlorenceMerlin/1018779162/Design_sans_titre__1__medium2.png
Isabelle Cardigan,j.miyo Knits,7374846,https://www.ravelry.com/patterns/library/isabelle-cardigan-5,False,https://images4-a.ravelrycache.com/uploads/JMiyo/1019679208/Isabelle_Cardigan_2_medium2.png
10801 Healing Crystal Cardigan,Sirdar,7377124,https://www.ravelry.com/patterns/library/10801-healing-crystal-cardigan,False,https://images4-a.ravelrycache.com/uploads/LindaKnitter/1021549954/10801_-_S8058_116_p5_medium2.jpg
Cardigan Riga,Pauline Fanguin,7378311,https://www.ravelry.com/patterns/library/cardigan-riga,False,https://images4-a.ravelrycache.com/uploads/paulainech/1022283406/gilet_riga_v2_8_medium2.JPG
Evie Cardigan,Rebecca Griffiths,7378500,https://www.ravelry.com/patterns/library/evie-cardigan,False,https://images4-a.ravelrycache.com/uploads/KStitchRepeat/1022379718/IMG_7543__1__medium2.jpeg
Easy Hoodie,Han miran,7382389,https://www.ravelry.com/patterns/library/easy-hoodie-143,False,https://images4-a.ravelrycache.com/uploads/hanmiran/1025577036/web3_medium2.jpg
SPRING cardigan,Ngo Quynh,7383860,https://www.ravelry.com/patterns/library/spring-cardigan-18,False,https://images4-a.ravelrycache.com/uploads/ngoquynhprb/1026633130/qqyarnoverSPRINGcardigan-1_medium2.jpg
Sombra,Filipa Carneiro,7384786,https://www.ravelry.com/patterns/library/sombra-3,False,https://images4-a.ravelrycache.com/uploads/Filipanionoi/1027285435/Casaco_Sombra_1_medium2.jpeg
Lucky Cardigan,Beach House Knits,7385376,https://www.ravelry.com/patterns/library/lucky-cardigan-3,False,https://images4-a.ravelrycache.com/uploads/Basilcat12/1027560318/IMG_9760_medium2.jpg
Candlewick Cardigan,Elizabeth Nihoniho,7387857,https://www.ravelry.com/patterns/library/candlewick-cardigan,False,https://images4-a.ravelrycache.com/uploads/AmikihiaKnits/1029370127/20241124_104200_medium2.jpg
Haedal Cardigan,Yeo dawool,7390417,https://www.ravelry.com/patterns/library/haedal-cardigan,False,https://images4-a.ravelrycache.com/uploads/Yeodawool/1031323842/IMG_0892_medium2.jpeg
Brigus,Jennifer Beale,7391118,https://www.ravelry.com/patterns/library/brigus,False,https://images4-a.ravelrycache.com/uploads/knitjbeale/1031748544/DSC_0879_medium2.JPG
Lykka,Anke Telschow,7392752,https://www.ravelry.com/patterns/library/lykka,False,https://images4-a.ravelrycache.com/uploads/Smilla-DA/1033210747/IMG_2905_medium2.JPG
Frozen Tulips Cardigan,Comfort Zone Knits,7393165,https://www.ravelry.com/patterns/library/frozen-tulips-cardigan,False,https://images4-a.ravelrycache.com/uploads/comfortzoneknits/1033613216/PXL_20241109_135132440.PORTRAIT_medium2.jpg
Boléro Carmélide,Sidney Rakotoarivelo,7395185,https://www.ravelry.com/patterns/library/bolero-carmelide,False,https://images4-a.ravelrycache.com/uploads/echeveausolidaire/1035488228/DSC07314_medium2.JPG
Lifetime Cardigan,María Jesús Camus,7397336,https://www.ravelry.com/patterns/library/lifetime-cardigan,False,https://images4-a.ravelrycache.com/uploads/jesuknits/1038978905/IMG-20250106-WA0016_medium2.jpg
Crayola,María Jesús Camus,7398017,https://www.ravelry.com/patterns/library/crayola,False,https://images4-a.ravelrycache.com/uploads/amirisu/1034798102/_N0A5986_medium2.jpg
Ahto Cardigan,Ronja Hakalehto,7398849,https://www.ravelry.com/patterns/library/ahto-cardigan,False,https://images4-a.ravelrycache.com/uploads/ronjahakalehto/1039977879/DSC07993_medium2.jpg
Hiimari Cardigan,rosa p.,7400049,https://www.ravelry.com/patterns/library/hiimari-cardigan,False,https://images4-a.ravelrycache.com/uploads/rosape/1040966223/56F72F3C-4132-4193-8512-1EF5208C238D_VSCO_medium2.JPG
Nothing But This Cardigan,Eunsang Na,7401063,https://www.ravelry.com/patterns/library/nothing-but-this-cardigan,False,https://images4-a.ravelrycache.com/uploads/misternaknits/1042304059/20241229_132252_medium2.jpg
Dancing Spirits,Knitting For Breakfast,7404194,https://www.ravelry.com/patterns/library/dancing-spirits,False,https://images4-a.ravelrycache.com/uploads/knitforbreakfast/1044618296/BD6A9574-81D3-40F2-A1E7-E16C5639F9F0_medium2.jpeg
Ocean Bloom Cardigan,Elena Dimchevska,7405684,https://www.ravelry.com/patterns/library/ocean-bloom-cardigan,False,https://images4-a.ravelrycache.com/uploads/BlueSkyFibers/1044017574/P_OceanBloomCardigan_R_medium2.jpg
259-32 Snowy Sparkles Cardigan,DROPS design,7407393,https://www.ravelry.com/patterns/library/259-32-snowy-sparkles-cardigan,True,https://images4-a.ravelrycache.com/uploads/Drops/1047416276/32c-2_medium2.jpg
Cloudbusting Cabled Cardigan,Vera Loves Knitting,7407395,https://www.ravelry.com/patterns/library/cloudbusting-cabled-cardigan,True,https://images4-a.ravelrycache.com/uploads/Hobbii/1047177298/2_medium2.png
Applepaper Cardigan,Knitting for Else,7407948,https://www.ravelry.com/patterns/library/applepaper-cardigan,False,https://images4-a.ravelrycache.com/uploads/Knittingforelse/1047829790/Applepaper-Cardigan_Knitting_for_Else_08_medium2.jpg
Merry-Go-Round,The Knitting Stories,7409059,https://www.ravelry.com/patterns/library/merry-go-round-13,True,https://images4-a.ravelrycache.com/uploads/SanneB/1048753811/KnSt_MerryGoRound02_medium2.jpg
"Knitting by Numbers Cardi, Hat and Bootees",Rian Anderson,7410379,https://www.ravelry.com/patterns/library/knitting-by-numbers-cardi-hat-and-bootees,False,https://images4-a.ravelrycache.com/uploads/rian/1049795339/IMG_9216_2_medium2.JPG
Iris_bloom_cardigan,Malin Borgersen / minegleder,7411430,https://www.ravelry.com/patterns/library/irisbloomcardigan,False,https://images4-a.ravelrycache.com/uploads/malinj89/1050787055/IMG_8401_medium2.jpeg
